251,ANTHROPOLOGY,146     ,1     ,C+ ,1,29,"BIGHAM, ABIGAIL WINSLOW",03,Urban Anthropology,ANTHRO ,0146    , 001  
251,ANTHROPOLOGY,146     ,1     ,F  ,1,29,"BIGHAM, ABIGAIL WINSLOW",03,Urban Anthropology,ANTHRO ,0146    , 001  
251,ANTHROPOLOGY,146     ,1     ,F  ,1,29,"BIGHAM, ABIGAIL WINSLOW",03,Urban Anthropology,ANTHRO ,0146    , 001  
251,ANTHROPOLOGY,149     ,1     ,A+ ,9,20,"STEINBERG, MINDY G",01,Selected Topics in Social Anthropology,ANTHRO ,0149    , 001  
251,ANTHROPOLOGY,149     ,1     ,A  ,10,20,"STEINBERG, MINDY G",01,Selected Topics in Social Anthropology,ANTHRO ,0149    , 001  
251,ANTHROPOLOGY,149     ,1     ,A- ,1,20,"STEINBERG, MINDY G",01,Selected Topics in Social Anthropology,ANTHRO ,0149    , 001  
251,ANTHROPOLOGY,M150    ,1     ,A+ ,10,20,"BIGHAM, ABIGAIL WINSLOW",03,Language in Culture,ANTHRO ,0150  M , 001  
251,ANTHROPOLOGY,M150    ,1     ,A  ,4,20,"BIGHAM, ABIGAIL WINSLOW",03,Language in Culture,ANTHRO ,0150  M , 001  
251,ANTHROPOLOGY,M150    ,1     ,B+ ,3,20,"BIGHAM, ABIGAIL WINSLOW",03,Language in Culture,ANTHRO ,0150  M , 001  
251,ANTHROPOLOGY,M150    ,1     ,B- ,1,20,"BIGHAM, ABIGAIL WINSLOW",03,Language in Culture,ANTHRO ,0150  M , 001  
251,ANTHROPOLOGY,M150    ,1     ,C+ ,1,20,"BIGHAM, ABIGAIL WINSLOW",03,Language in Culture,ANTHRO ,0150  M , 001  
251,ANTHROPOLOGY,M150    ,1     ,C- ,1,20,"BIGHAM, ABIGAIL WINSLOW",03,Language in Culture,ANTHRO ,0150  M , 001  
251,ANTHROPOLOGY,151     ,1     ,A+ ,18,30,"BIGHAM, ABIGAIL WINSLOW",03,Ethnography of Everyday Speech,ANTHRO ,0151    , 001  
251,ANTHROPOLOGY,151     ,1     ,P  ,1,30,"BIGHAM, ABIGAIL WINSLOW",03,Ethnography of Everyday Speech,ANTHRO ,0151    , 001  
251,ANTHROPOLOGY,151     ,1     ,A  ,6,30,"BIGHAM, ABIGAIL WINSLOW",03,Ethnography of Everyday Speech,ANTHRO ,0151    , 001  
251,ANTHROPOLOGY,151     ,1     ,A- ,1,30,"BIGHAM, ABIGAIL WINSLOW",03,Ethnography of Everyday Speech,ANTHRO ,0151    , 001  
251,ANTHROPOLOGY,151     ,1     ,B+ ,1,30,"BIGHAM, ABIGAIL WINSLOW",03,Ethnography of Everyday Speech,ANTHRO ,0151    , 001  
251,ANTHROPOLOGY,151     ,1     ,B  ,1,30,"BIGHAM, ABIGAIL WINSLOW",03,Ethnography of Everyday Speech,ANTHRO ,0151    , 001  
251,ANTHROPOLOGY,151     ,1     ,B- ,1,30,"BIGHAM, ABIGAIL WINSLOW",03,Ethnography of Everyday Speech,ANTHRO ,0151    , 001  
251,ANTHROPOLOGY,151     ,1     ,D- ,1,30,"BIGHAM, ABIGAIL WINSLOW",03,Ethnography of Everyday Speech,ANTHRO ,0151    , 001  
251,ANTHROPOLOGY,163P    ,1     ,A+ ,1,45,"BIGHAM, ABIGAIL WINSLOW",03,Ideology and Social Change in Contemporary China,ANTHRO ,0163P   , 001  
251,ANTHROPOLOGY,163P    ,1     ,A  ,21,45,"BIGHAM, ABIGAIL WINSLOW",03,Ideology and Social Change in Contemporary China,ANTHRO ,0163P   , 001  
251,ANTHROPOLOGY,163P    ,1     ,A- ,8,45,"BIGHAM, ABIGAIL WINSLOW",03,Ideology and Social Change in Contemporary China,ANTHRO ,0163P   , 001  
251,ANTHROPOLOGY,163P    ,1     ,B+ ,2,45,"BIGHAM, ABIGAIL WINSLOW",03,Ideology and Social Change in Contemporary China,ANTHRO ,0163P   , 001  
251,ANTHROPOLOGY,163P    ,1     ,B  ,4,45,"BIGHAM, ABIGAIL WINSLOW",03,Ideology and Social Change in Contemporary China,ANTHRO ,0163P   , 001  
251,ANTHROPOLOGY,163P    ,1     ,B- ,3,45,"BIGHAM, ABIGAIL WINSLOW",03,Ideology and Social Change in Contemporary China,ANTHRO ,0163P   , 001  
251,ANTHROPOLOGY,163P    ,1     ,C  ,5,45,"BIGHAM, ABIGAIL WINSLOW",03,Ideology and Social Change in Contemporary China,ANTHRO ,0163P   , 001  
251,ANTHROPOLOGY,163P    ,1     ,D  ,1,45,"BIGHAM, ABIGAIL WINSLOW",03,Ideology and Social Change in Contemporary China,ANTHRO ,0163P   , 001  
251,ARCHITECTURE AND URBAN DESIGN,1       ,1     ,P  ,142,142,"KOERNER-AL-RAWI, JULIA",01,Introduction to Design,ARCH&UD,0001    , 001  
251,ARCHITECTURE AND URBAN DESIGN,1       ,1     ,P  ,142,142,"NAEEM, AREEBA",01,Introduction to Design,ARCH&UD,0001    , 001  
251,ARCHITECTURE AND URBAN DESIGN,1       ,2     ,P  ,30,30,"NAEEM, AREEBA",01,Introduction to Design,ARCH&UD,0001    , 002  
251,ARCHITECTURE AND URBAN DESIGN,103     ,1     ,A+ ,14,34,"COPP, MORGANE",01,Introduction to Architectural Design,ARCH&UD,0103    , 001  
251,ARCHITECTURE AND URBAN DESIGN,103     ,1     ,A  ,16,34,"COPP, MORGANE",01,Introduction to Architectural Design,ARCH&UD,0103    , 001  
251,ARCHITECTURE AND URBAN DESIGN,103     ,1     ,I  ,1,34,"COPP, MORGANE",01,Introduction to Architectural Design,ARCH&UD,0103    , 001  
251,ARCHITECTURE AND URBAN DESIGN,103     ,1     ,A- ,2,34,"COPP, MORGANE",01,Introduction to Architectural Design,ARCH&UD,0103    , 001  
251,ARCHITECTURE AND URBAN DESIGN,103     ,1     ,B+ ,1,34,"COPP, MORGANE",01,Introduction to Architectural Design,ARCH&UD,0103    , 001  
251,ARCHITECTURE AND URBAN DESIGN,103     ,1     ,I  ,1,34,"COPP, MORGANE",01,Introduction to Architectural Design,ARCH&UD,0103    , 001  
251,ARCHITECTURE AND URBAN DESIGN,103     ,1     ,A+ ,14,34,"NAEEM, AREEBA",01,Introduction to Architectural Design,ARCH&UD,0103    , 001  
251,ARCHITECTURE AND URBAN DESIGN,103     ,1     ,A  ,16,34,"NAEEM, AREEBA",01,Introduction to Architectural Design,ARCH&UD,0103    , 001  
251,ARCHITECTURE AND URBAN DESIGN,103     ,1     ,I  ,1,34,"NAEEM, AREEBA",01,Introduction to Architectural Design,ARCH&UD,0103    , 001  
251,ARCHITECTURE AND URBAN DESIGN,103     ,1     ,A- ,2,34,"NAEEM, AREEBA",01,Introduction to Architectural Design,ARCH&UD,0103    , 001  
251,ARCHITECTURE AND URBAN DESIGN,103     ,1     ,B+ ,1,34,"NAEEM, AREEBA",01,Introduction to Architectural Design,ARCH&UD,0103    , 001  
251,ARCHITECTURE AND URBAN DESIGN,103     ,1     ,I  ,1,34,"NAEEM, AREEBA",01,Introduction to Architectural Design,ARCH&UD,0103    , 001  
251,ARCHITECTURE AND URBAN DESIGN,CM153   ,1     ,A  ,5,12,"WELLS, WALKER RICHARD",01,Introduction to Sustainable Architecture and Community Planning,ARCH&UD,0153  CM, 001  
